user_id,username,role,country,city,browser,behaviour_profile,account_created,active
923,user_0923,Visitor,Germany,Berlin,Chrome Mobile (Android),Casual Visitor,2025-05-26,True
924,user_0924,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2024-11-15,True
925,user_0925,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2025-12-29,True
926,user_0926,Visitor,Germany,Berlin,Safari 18.0 (macOS),Registered User,2026-03-20,True
927,user_0927,Visitor,Germany,Berlin,Safari 18.0 (macOS),Shopper,2023-10-31,True
928,user_0928,Visitor,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2026-03-03,True
929,user_0929,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2023-12-31,True
930,user_0930,Customer,Kenya,Mombasa,Chrome 138.0 (Windows 11),Shopper,2024-06-16,False
931,user_0931,Customer,Ethiopia,Addis Ababa,Chrome Mobile (Android),API Client,2026-03-27,False
932,user_0932,Visitor,United States,Dallas,Chrome Mobile (Android),Registered User,2024-06-21,True
933,user_0933,Customer,India,Mumbai,Chrome Mobile (Android),Registered User,2024-09-13,True
934,user_0934,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Shopper,2026-05-20,True
935,user_0935,Visitor,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2023-12-03,True
936,user_0936,Visitor,United States,Dallas,Safari 18.0 (macOS),Shopper,2024-03-29,True
937,user_0937,Visitor,United States,New York,Chrome 138.0 (Windows 11),Casual Visitor,2024-08-05,True
938,user_0938,Visitor,United States,Dallas,Edge 138.0 (Windows 11),Casual Visitor,2024-04-25,True
939,user_0939,Administrator,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Shopper,2025-12-03,True
940,user_0940,Customer,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2023-11-23,True
941,user_0941,API Client,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Shopper,2024-03-29,True
942,user_0942,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2023-08-03,True
943,user_0943,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2025-04-24,True
944,user_0944,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2025-06-28,True
945,user_0945,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2026-02-06,True
946,user_0946,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2025-07-28,True
947,user_0947,Visitor,Singapore,Singapore,Chrome Mobile (Android),Shopper,2024-10-24,False
948,user_0948,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Registered User,2023-09-18,True
949,user_0949,Customer,Germany,Berlin,Firefox 140.0 (Ubuntu),Registered User,2024-07-23,True
950,user_0950,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Casual Visitor,2024-10-19,True
951,user_0951,Visitor,Kenya,Nairobi,Chrome 138.0 (Windows 11),Shopper,2024-10-11,True
952,user_0952,Customer,United Kingdom,London,Edge 138.0 (Windows 11),Casual Visitor,2025-07-04,True
953,user_0953,Administrator,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),API Client,2023-11-17,True
954,user_0954,Customer,Ethiopia,Addis Ababa,Firefox 140.0 (Ubuntu),Casual Visitor,2024-07-26,True
955,user_0955,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2024-09-12,True
956,user_0956,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2026-03-26,True
957,user_0957,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Casual Visitor,2026-01-31,True
958,user_0958,API Client,Germany,Berlin,Edge 138.0 (Windows 11),API Client,2026-05-22,True
959,user_0959,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2024-06-01,True
960,user_0960,Visitor,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2025-05-20,True
961,user_0961,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2024-01-24,True
962,user_0962,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2025-11-21,True
963,user_0963,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Administrator,2024-07-13,True
964,user_0964,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Registered User,2026-05-01,True
965,user_0965,Visitor,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2024-03-17,True
966,user_0966,Customer,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-09-14,False
967,user_0967,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2024-03-06,True
968,user_0968,Visitor,United States,New York,Chrome 138.0 (Windows 11),API Client,2023-11-17,True
969,user_0969,Customer,United States,Dallas,Edge 138.0 (Windows 11),Shopper,2023-10-30,True
970,user_0970,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2024-04-12,False
971,user_0971,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Shopper,2024-11-18,True
972,user_0972,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2026-02-08,True
973,user_0973,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2025-12-30,True
974,user_0974,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Administrator,2024-10-20,True
975,user_0975,Customer,Uganda,Kampala,Safari 18.0 (macOS),Administrator,2025-06-11,True
976,user_0976,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Administrator,2024-02-08,True
977,user_0977,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Casual Visitor,2025-07-27,True
978,user_0978,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Casual Visitor,2024-11-13,True
979,user_0979,Customer,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2025-04-15,False
980,user_0980,Visitor,Singapore,Singapore,Firefox 140.0 (Ubuntu),Registered User,2024-09-24,True
981,user_0981,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2025-09-14,True
982,user_0982,Visitor,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2025-11-14,True
983,user_0983,Visitor,Germany,Berlin,Safari 18.0 (macOS),Casual Visitor,2025-09-04,True
984,user_0984,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Shopper,2025-06-09,True
985,user_0985,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Shopper,2023-12-01,True
986,user_0986,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2026-02-13,True
987,user_0987,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2023-09-29,False
988,user_0988,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2025-05-31,True
989,user_0989,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Registered User,2024-12-11,True
990,user_0990,Visitor,India,Mumbai,Chrome 138.0 (Windows 11),Casual Visitor,2026-02-21,True
991,user_0991,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2024-08-21,True
992,user_0992,Customer,Kenya,Nairobi,Chrome Mobile (Android),Casual Visitor,2023-09-08,True
993,user_0993,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Registered User,2023-12-18,True
994,user_0994,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Casual Visitor,2024-07-19,True
995,user_0995,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Registered User,2026-06-11,True
996,user_0996,Visitor,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Casual Visitor,2026-01-08,True
997,user_0997,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Casual Visitor,2026-01-27,True
998,user_0998,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Casual Visitor,2023-08-31,True
999,user_0999,Visitor,United States,New York,Safari 18.0 (macOS),Shopper,2026-06-08,True
1000,user_1000,Customer,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2024-09-20,True
1001,user_1001,Visitor,Uganda,Kampala,Chrome Mobile (Android),Shopper,2026-01-10,False
1002,user_1002,Visitor,India,Mumbai,Safari 18.0 (macOS),Registered User,2023-09-30,True
1003,user_1003,Customer,United Kingdom,London,Chrome Mobile (Android),Administrator,2024-04-27,True
1004,user_1004,API Client,Kenya,Mombasa,Chrome 138.0 (Windows 11),API Client,2025-07-29,True
1005,user_1005,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2025-10-13,True
1006,user_1006,Visitor,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Shopper,2026-05-07,True
1007,user_1007,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2025-06-15,False
1008,user_1008,Customer,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Registered User,2024-10-04,True
1009,user_1009,Visitor,Kenya,Mombasa,Firefox 140.0 (Ubuntu),Registered User,2024-05-06,True
1010,user_1010,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Registered User,2026-01-24,True
1011,user_1011,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2025-06-06,True
1012,user_1012,Customer,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Registered User,2026-04-11,True
1013,user_1013,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2025-08-31,True
1014,user_1014,Customer,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2023-12-18,True
1015,user_1015,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),Shopper,2025-07-29,True
1016,user_1016,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2025-01-20,True
1017,user_1017,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),Shopper,2025-04-24,True
1018,user_1018,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Registered User,2024-12-28,True
1019,user_1019,Visitor,United Kingdom,London,Safari 18.0 (macOS),Casual Visitor,2024-12-09,True
1020,user_1020,API Client,Uganda,Kampala,Chrome 138.0 (Windows 11),Casual Visitor,2026-06-05,True
1021,user_1021,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Shopper,2024-01-08,True
1022,user_1022,API Client,United States,Dallas,Chrome Mobile (Android),Administrator,2024-04-04,True
1023,user_1023,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-12-23,True
1024,user_1024,Visitor,Tanzania,Dar es Salaam,Edge 138.0 (Windows 11),Shopper,2025-04-29,True
1025,user_1025,Visitor,India,Mumbai,Chrome Mobile (Android),Casual Visitor,2025-09-06,True
1026,user_1026,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),API Client,2024-10-19,True
1027,user_1027,Visitor,Kenya,Nairobi,Safari 18.0 (macOS),API Client,2026-05-24,True
1028,user_1028,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Registered User,2025-04-12,True
1029,user_1029,Visitor,Uganda,Kampala,Chrome 138.0 (Windows 11),API Client,2025-11-30,True
1030,user_1030,Visitor,India,Mumbai,Firefox 140.0 (Ubuntu),Shopper,2023-09-25,True
1031,user_1031,Visitor,United Kingdom,London,Safari 18.0 (macOS),Shopper,2025-07-05,True
1032,user_1032,Administrator,United States,New York,Safari 18.0 (macOS),Administrator,2023-12-13,True
1033,user_1033,Visitor,India,Mumbai,Chrome Mobile (Android),API Client,2024-11-29,True
1034,user_1034,Customer,United States,Dallas,Chrome Mobile (Android),Shopper,2024-08-25,True
1035,user_1035,Customer,India,Mumbai,Safari 18.0 (macOS),Administrator,2024-12-13,True
1036,user_1036,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Shopper,2024-01-26,True
1037,user_1037,Visitor,United Kingdom,London,Chrome Mobile (Android),Shopper,2025-04-17,True
1038,user_1038,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Shopper,2025-10-06,True
1039,user_1039,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Shopper,2023-07-31,True
1040,user_1040,Visitor,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2026-05-16,True
1041,user_1041,Visitor,United States,Dallas,Safari 18.0 (macOS),Registered User,2025-11-18,True
1042,user_1042,Customer,India,Mumbai,Edge 138.0 (Windows 11),Casual Visitor,2025-07-16,True
1043,user_1043,Visitor,Germany,Berlin,Chrome Mobile (Android),Shopper,2025-05-01,True
1044,user_1044,API Client,United States,Dallas,Chrome Mobile (Android),API Client,2023-10-22,True
1045,user_1045,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2024-05-16,True
1046,user_1046,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2025-10-12,True
1047,user_1047,Visitor,United States,Dallas,Safari 18.0 (macOS),Casual Visitor,2025-02-11,True
1048,user_1048,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Casual Visitor,2026-03-23,True
1049,user_1049,Visitor,United States,Dallas,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-11,True
1050,user_1050,Customer,India,Mumbai,Edge 138.0 (Windows 11),Shopper,2026-03-27,True
1051,user_1051,API Client,United States,Dallas,Chrome 138.0 (Windows 11),Casual Visitor,2025-06-15,True
1052,user_1052,Visitor,Kenya,Mombasa,Chrome 138.0 (Windows 11),Casual Visitor,2023-10-18,True
1053,user_1053,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2024-06-10,True
1054,user_1054,Visitor,United Kingdom,London,Chrome Mobile (Android),Shopper,2024-09-16,True
1055,user_1055,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Registered User,2025-11-29,True
1056,user_1056,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Casual Visitor,2024-02-18,True
1057,user_1057,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Casual Visitor,2024-10-19,True
1058,user_1058,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Shopper,2025-06-09,True
1059,user_1059,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2025-08-20,True
1060,user_1060,Visitor,Kenya,Mombasa,Edge 138.0 (Windows 11),Casual Visitor,2024-02-03,True
1061,user_1061,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2023-09-12,True
1062,user_1062,Customer,Tanzania,Dar es Salaam,Firefox 140.0 (Ubuntu),Shopper,2026-04-03,True
1063,user_1063,API Client,Tanzania,Dar es Salaam,Safari 18.0 (macOS),Shopper,2026-03-01,True
1064,user_1064,Customer,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Casual Visitor,2024-08-04,True
1065,user_1065,Visitor,Singapore,Singapore,Edge 138.0 (Windows 11),Casual Visitor,2024-04-01,True
1066,user_1066,Customer,Kenya,Nairobi,Chrome Mobile (Android),Casual Visitor,2024-11-23,True
1067,user_1067,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Registered User,2025-12-01,True
1068,user_1068,Visitor,United Kingdom,London,Chrome Mobile (Android),Registered User,2023-08-20,True
1069,user_1069,Visitor,Singapore,Singapore,Chrome Mobile (Android),Registered User,2025-12-03,True
1070,user_1070,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2025-04-23,True
1071,user_1071,Visitor,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2023-12-21,True
1072,user_1072,Customer,Ethiopia,Addis Ababa,Safari 18.0 (macOS),Shopper,2024-07-13,True
1073,user_1073,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Casual Visitor,2024-01-22,True
1074,user_1074,Customer,Uganda,Kampala,Edge 138.0 (Windows 11),Shopper,2025-07-15,True
1075,user_1075,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),Shopper,2024-01-28,True
1076,user_1076,Customer,India,Mumbai,Edge 138.0 (Windows 11),API Client,2026-05-01,True
1077,user_1077,Administrator,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Casual Visitor,2024-03-25,False
1078,user_1078,Visitor,India,Mumbai,Chrome Mobile (Android),Shopper,2025-09-11,True
1079,user_1079,Visitor,Uganda,Kampala,Chrome Mobile (Android),API Client,2024-10-25,True
1080,user_1080,Visitor,Uganda,Kampala,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-27,True
1081,user_1081,Visitor,Germany,Berlin,Safari 18.0 (macOS),Registered User,2024-09-26,True
1082,user_1082,Visitor,United States,Dallas,Chrome Mobile (Android),API Client,2025-05-05,False
1083,user_1083,Visitor,Singapore,Singapore,Safari 18.0 (macOS),Casual Visitor,2025-08-17,True
1084,user_1084,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2025-08-01,True
1085,user_1085,Customer,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Casual Visitor,2024-08-11,True
1086,user_1086,Customer,Uganda,Kampala,Chrome 138.0 (Windows 11),Registered User,2025-07-08,True
1087,user_1087,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Casual Visitor,2025-12-02,True
1088,user_1088,Visitor,Singapore,Singapore,Chrome Mobile (Android),Shopper,2024-03-10,False
1089,user_1089,Customer,Kenya,Mombasa,Chrome 138.0 (Windows 11),Casual Visitor,2025-03-16,True
1090,user_1090,Visitor,Germany,Berlin,Chrome 138.0 (Windows 11),Casual Visitor,2024-05-21,True
1091,user_1091,Visitor,United States,New York,Firefox 140.0 (Ubuntu),Casual Visitor,2026-02-15,True
1092,user_1092,Customer,Ethiopia,Mekelle,Chrome Mobile (Android),Shopper,2025-09-26,True
1093,user_1093,Visitor,Uganda,Kampala,Safari 18.0 (macOS),Shopper,2024-02-27,True
1094,user_1094,Visitor,United Kingdom,London,Chrome 138.0 (Windows 11),Shopper,2023-11-15,True
1095,user_1095,Customer,United Kingdom,London,Chrome Mobile (Android),Casual Visitor,2024-10-01,True
1096,user_1096,Visitor,United Kingdom,London,Edge 138.0 (Windows 11),API Client,2025-05-04,True
1097,user_1097,Visitor,Kenya,Nairobi,Edge 138.0 (Windows 11),Shopper,2025-01-07,True
1098,user_1098,Visitor,Ethiopia,Mekelle,Firefox 140.0 (Ubuntu),Casual Visitor,2025-09-25,True
1099,user_1099,Customer,India,Mumbai,Safari 18.0 (macOS),Casual Visitor,2024-09-17,True
1100,user_1100,Visitor,Kenya,Mombasa,Safari 18.0 (macOS),Casual Visitor,2023-08-02,True
1101,user_1101,Customer,India,Mumbai,Firefox 140.0 (Ubuntu),Casual Visitor,2024-10-11,True
1102,user_1102,Customer,United Kingdom,London,Edge 138.0 (Windows 11),API Client,2024-11-04,True
1103,user_1103,Visitor,Ethiopia,Addis Ababa,Chrome 138.0 (Windows 11),Casual Visitor,2026-01-26,True
1104,user_1104,Customer,Tanzania,Dar es Salaam,Chrome Mobile (Android),Casual Visitor,2026-01-15,True
1105,user_1105,Visitor,Ethiopia,Mekelle,Edge 138.0 (Windows 11),Registered User,2026-05-20,True
1106,user_1106,Visitor,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2025-08-28,True
1107,user_1107,Customer,United States,Dallas,Chrome Mobile (Android),Casual Visitor,2024-03-16,True
1108,user_1108,Customer,Singapore,Singapore,Firefox 140.0 (Ubuntu),Shopper,2025-06-22,True
1109,user_1109,Administrator,India,Mumbai,Chrome Mobile (Android),Registered User,2025-11-12,True
1110,user_1110,Visitor,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2025-08-20,True
1111,user_1111,Visitor,United States,Dallas,Chrome 138.0 (Windows 11),Shopper,2025-01-16,True
1112,user_1112,Customer,United States,Dallas,Edge 138.0 (Windows 11),Shopper,2024-12-27,True
1113,user_1113,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2025-12-03,True
1114,user_1114,Customer,India,Mumbai,Safari 18.0 (macOS),Shopper,2025-11-20,True
1115,user_1115,Visitor,Tanzania,Dar es Salaam,Chrome 138.0 (Windows 11),Casual Visitor,2025-03-06,True
1116,user_1116,Customer,Singapore,Singapore,Chrome 138.0 (Windows 11),API Client,2025-07-06,True
1117,user_1117,Customer,Kenya,Nairobi,Chrome 138.0 (Windows 11),Casual Visitor,2024-12-10,True
1118,user_1118,Customer,Ethiopia,Mekelle,Chrome 138.0 (Windows 11),Casual Visitor,2024-05-18,True
1119,user_1119,Visitor,Uganda,Kampala,Chrome Mobile (Android),Administrator,2024-08-03,True
1120,user_1120,Visitor,Singapore,Singapore,Chrome 138.0 (Windows 11),Casual Visitor,2026-01-03,True
1121,user_1121,Customer,United Kingdom,London,Safari 18.0 (macOS),Registered User,2025-03-15,True
1122,user_1122,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2024-07-26,True
1123,user_1123,Customer,Germany,Berlin,Chrome 138.0 (Windows 11),Shopper,2025-04-28,True
1124,user_1124,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Shopper,2023-10-05,False
1125,user_1125,Visitor,Uganda,Kampala,Edge 138.0 (Windows 11),Registered User,2024-12-05,True
1126,user_1126,Customer,Kenya,Nairobi,Firefox 140.0 (Ubuntu),Casual Visitor,2025-08-02,True
1127,user_1127,Visitor,United Kingdom,London,Firefox 140.0 (Ubuntu),Registered User,2025-03-13,True
1128,user_1128,Visitor,Germany,Berlin,Firefox 140.0 (Ubuntu),Casual Visitor,2025-03-20,True
1129,user_1129,Customer,Uganda,Kampala,Safari 18.0 (macOS),Registered User,2026-05-26,True
1130,user_1130,Visitor,Ethiopia,Mekelle,Safari 18.0 (macOS),Administrator,2026-05-07,True
1131,user_1131,Customer,Germany,Berlin,Edge 138.0 (Windows 11),Shopper,2024-03-22,True
